Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
New Commercial Room,https://www.crunchbase.com/organization/new-commercial-room-gmbh,Venture Capital,1,,"Hamburg, Hamburg, Germany",,NCR is a venture capital and consulting company  focused on innovative future industries and related cross-sector technologies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.necoro.de,,1,,
Salisbury Ventures,https://www.crunchbase.com/organization/salisbury-ventures,Venture Capital,1,,"Berlin, Berlin, Germany",Seed,Salisbury Ventures supports research-driven founders in finding their product-market fit for their prototypes.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-11-10,day,http://www.salisbury-investments.com,,1,,
Maschmeyer Group,https://www.crunchbase.com/organization/maschmeyer-group,Venture Capital,1,,"Munich, Bayern, Germany",Seed,Maschmeyer Group is an international venture capital firm that partners with well-known investors.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://maschmeyer-group.de,https://www.linkedin.com/company/maschmeyer-group,1,,
Mittelständische Beteiligungsgesellschaft Berlin-Brandenburg,https://www.crunchbase.com/organization/mittelständische-beteiligungsgesellschaft-berlin-brandenburg,Venture Capital,1,,"Potsdam, Brandenburg, Germany","Early Stage Venture, Late Stage Venture","Mezzanine capital is a entrepreneur, a growth entrepreneur and a successor.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1993-01-01,year,http://www.mbg-bb.de/,,1,1,
Veto Capital,https://www.crunchbase.com/organization/veto-capital,Venture Capital,1,,"Berlin, Berlin, Germany",Early Stage Venture,Veto Capital is a Berlin-based investment collective that helps entrepreneurs to build their companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://www.veto-capital.com/,https://www.linkedin.com/company/veto-capital,1,,
TU capital GmbH & Co.KG,https://www.crunchbase.com/organization/tu-capital-gmbh,"University Program, Venture Capital",1,,"Dortmund, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",TU capital: The Venture Capital Seedfond of the Technical University of Dortmund,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-10-01,month,https://www.tu-capital.com/en,https://www.linkedin.com/company/tu-capital-gmbh,1,,
CK Holding,https://www.crunchbase.com/organization/ck-holding,"Angel Group, Venture Capital",1,,"Pforzheim, Baden-Wurttemberg, Germany","Convertible Note, Seed","Startup Investments, Angel Investments, Artificial Intelligence","European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,https://www.ck-holding.de/,https://www.linkedin.com/company/ck-holding-gmbh/?viewAsMember=true,1,,
Alluti,https://www.crunchbase.com/organization/alluti,Venture Capital,1,,"Munich, Bayern, Germany","Early Stage Venture, Private Equity, Seed",Alluti GmbH is an independent single family office based in Munich-Bogenhausen.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.alluti.de,https://www.linkedin.com/company/alluti-gmbh/,1,,
Scholl Venture Partner,https://www.crunchbase.com/organization/scholl-venture-partner,Venture Capital,1,,"Stuttgart, Baden-Wurttemberg, Germany",,Scholl Venture Partner is a family-founded and family-run investment company.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2024-01-01,year,https://schollvp.com/,https://www.linkedin.com/company/scholl-venture-partner=,1,,
EKK & Co,https://www.crunchbase.com/organization/ekk-co,Venture Capital,1,,"Stuttgart, Baden-Wurttemberg, Germany",,EKK & Co. is an early growth investment firm that invest in early stage companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2001-01-01,year,https://www.ekkco.de/en,https://www.linkedin.com/company/ekkco/?originalSubdomain=de,1,1,
SNABB CAP,https://www.crunchbase.com/organization/snabb-cap,Venture Capital,1,,"Vaterstetten, Bayern, Germany",Seed,Snabb Cap invests in a wide range of early stage companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-04-01,month,https://www.snabbcap.com/,https://www.linkedin.com/company/snabb-cap/?originalSubdomain=de,1,,
HEADFOUND,https://www.crunchbase.com/organization/headfound,Venture Capital,1,,"Cologne, Nordrhein-Westfalen, Germany",Seed,HEADFOUND is a German recruitment firm that specializes in integrating best talent with cutting-edge organizations.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.headfound.com/,https://www.linkedin.com/company/headfound,1,,
LAFAM Holding,https://www.crunchbase.com/organization/lafam-holding,Venture Capital,1,,"Neustadt An Der Weinstraße, Rheinland-Pfalz, Germany",,LAFAM Holding supports companies in discovering the potential for real added value and filling it with life in the long term.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.lafam.eu,,1,,
Andromeda GmbH,https://www.crunchbase.com/organization/andromeda-gmbh,Venture Capital,1,,"Koblenz, Rheinland-Pfalz, Germany",,Andromeda GmbH is a company that specializes in providing IT solutions and services.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1994-01-01,year,https://andromeda-gmbh.de/,,1,,
Gattaca Ventures,https://www.crunchbase.com/organization/gattaca-ventures,Venture Capital,1,,"Berlin, Berlin, Germany",Seed,GATTACA VENTURES is a Berlin based family office investing in carefully curated early-stage,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.gattaca.vc/,https://www.linkedin.com/company/gattacaventures/,1,,
Stars Innovation,https://www.crunchbase.com/organization/stars-innovation,"Micro VC, Venture Capital",1,,"Düsseldorf, Nordrhein-Westfalen, Germany",,"Stars Innovation see themselves as a bridge between you as an investor who wants to leave his money to work, and entrepreneurs who work","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.stars-innovation.com,,1,,
TEC Ventures,https://www.crunchbase.com/organization/tec-ventures-5952,Venture Capital,1,,"Waldaschaff, Bayern, Germany",Early Stage Venture,TEC Ventures is an independent venture capital company with a focus on investments from the seed to the early expansion phase.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.tec-ventures.com/,https://www.linkedin.com/company/tec-ventures/,1,,
CologneInvest,https://www.crunchbase.com/organization/cologneinvest,Venture Capital,1,,"Cologne, Nordrhein-Westfalen, Germany",Early Stage Venture,CologneInvest is a venture capital business run by the owners.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1999-01-01,year,http://www.cologne-invest.com,https://www.linkedin.com/company/cologneinvest-gmbh,1,,
SeedCapital Dortmund (Sparkasse Dortmund),https://www.crunchbase.com/organization/seedcapital-dortmund-sparkasse-dortmund,"Investment Bank, Venture Capital",1,,"Dortmund, Nordrhein-Westfalen, Germany",Seed,"SeedCapital Dortmund is a local seed investor in the Dortmund economic region, managed by Sparkasse Dortmund.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.sparkasse-dortmund.de/fi/home/branchen-und-berufe/expertenteams/gruendung-und-nachfolge/beteiligungskapital.html,https://www.linkedin.com/company/seedcapital-dortmund/,1,1,
Capricorn Ventures,https://www.crunchbase.com/organization/capricorn-ventures,Venture Capital,1,,"Grünwald, Bayern, Germany",Early Stage Venture,Capricorn Ventures focus on financing sustainable business models.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.capricorn.vc/,,1,,
Athenion,https://www.crunchbase.com/organization/athenion,"Incubator, Venture Capital",1,,"Berlin, Berlin, Germany",Early Stage Venture,Athenion are business incubators and investment companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.athenion.com/,,1,1,
Quantum Reality,https://www.crunchbase.com/organization/quantum-reality,Venture Capital,1,,"Potsdam, Brandenburg, Germany",,Quantum Reality is an investment company for innovative e-commerce and software development companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2011-01-01,year,https://www.quantumr.com,https://www.linkedin.com/company/quantumreality,1,,
ROKA 1825,https://www.crunchbase.com/organization/roka-1825,Venture Capital,1,,"Rostock, Mecklenburg-Vorpommern, Germany","Early Stage Venture, Venture",ROKA 1825 is an initiative of OSPA that invests venture capital in innovative businesses and start-ups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,https://www.ospa.de/fi/home/branchen-und-berufe/beteiligungskapital.html,https://www.linkedin.com/company/roka-1825-gmbh,1,,
Berlin Startup Academy,https://www.crunchbase.com/organization/berlin-startup-academy,"Accelerator, Incubator, Venture Capital",1,1,"Berlin, Berlin, Germany",,Berlin Startup Academy is the result of almost 15 years of digital entrepreneurship and startup drive in the German capital.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://berlinstartupacademy.com,http://www.linkedin.com/company/berlin-startup-academy,1,1,
Parklane Capital,https://www.crunchbase.com/organization/parklane-capital,Venture Capital,1,1,"Hamburg, Hamburg, Germany",,"Parklane Capital is an international M&A and corporate finance boutique for growth companies in the technology, internet and media sector.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2004-01-01,year,http://www.parklane-capital.de,https://www.linkedin.com/company/parklane-capital,1,,1
FX Ventures,https://www.crunchbase.com/organization/fx-venture,"Private Equity Firm, Venture Capital",1,,"Hamburg, Hamburg, Germany",,FX Ventures is a private investment company focused on venture capital and real estate related investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.fxventures.de/,https://www.linkedin.com/company/fx-ventures/,1,,
Cosima Capital,https://www.crunchbase.com/organization/cosima-capital,Venture Capital,1,,"Auerbach, Sachsen, Germany","Early Stage Venture, Private Equity",Cosima Capital is a crypto fund.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://cosimacap.com,https://www.linkedin.com/company/cosimacapital,1,1,
Reventura,https://www.crunchbase.com/organization/reventura,Venture Capital,1,,"Stuttgart, Baden-Wurttemberg, Germany",Early Stage Venture,"Reventura helps founders, start-ups, and SMEs achieve sustainable growth.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://reventura.de/en/,https://www.linkedin.com/company/reventura/,1,,
Global Realty Capital,https://www.crunchbase.com/organization/global-realty-capital-d633,"Private Equity Firm, Venture Capital",1,,"Berlin, Berlin, Germany",,Global Realty Capital is a technology-fueled real estate investing.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.globalrealtycap.com,https://www.linkedin.com/company/global-realty-capital,1,1,
Berliner Effektengesellschaft,https://www.crunchbase.com/organization/berliner-effektengesellschaft,Venture Capital,1,1,"Berlin, Berlin, Germany",,Berliner Effektengesellschaft is a B2B fintech platform.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1986-01-01,year,https://www.effektengesellschaft.de,,1,,
SevenGrowth,https://www.crunchbase.com/organization/sevengrowth,"Private Equity Firm, Venture Capital",1,,"Munich, Bayern, Germany","Private Equity, Venture",SevenGrowth is an investment firm that makes investments through a mix of cash and media to support tech and marketing.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://www.commerceandventures.com/investment-stages/sevengrowth,https://www.linkedin.com/company/sevengrowth,1,,
Lorey Ventures,https://www.crunchbase.com/organization/lorey-ventures,Venture Capital,1,,"Niederstetten, Baden-Wurttemberg, Germany",,Lorey Ventures is a venture capital investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://loreyventures.com,https://www.linkedin.com/company/lorey-ventures,1,,
Hydra Ventures,https://www.crunchbase.com/organization/hydra-ventures-186c,"Angel Group, Venture Capital",1,1,"Herzogenaurach, Bayern, Germany","Convertible Note, Initial Coin Offering, Seed, Venture","Investing in seed, mid and late stage companies.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://hydra.ventures/,,1,,
PVM Private Values ​​Media,https://www.crunchbase.com/organization/pvm-private-values-media,Venture Capital,1,,"Frankfurt, Hessen, Germany","Early Stage Venture, Seed",PVM Private Values ​​Media is a family-run consulting and investment company with a focus on media and viticulture and forestry.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://privatevalues.net,,1,1,
SHS Ventures,https://www.crunchbase.com/organization/shs-ventures,"Corporate Venture Capital, Private Equity Firm, Venture Capital",1,,"Völklingen, Saarland, Germany","Early Stage Venture, Late Stage Venture, Seed","SHS Ventures, a joint venture of the energy industry and steel industry in the Saarland.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,http://www.stahl-holding-saar.de,https://www.linkedin.com/company/shs-ventures,1,,
RM Beteiligungsverwaltung GmbH,https://www.crunchbase.com/organization/rm-beteiligungsverwaltung-gmbh,Venture Capital,1,,"Bad Homburg, Hessen, Germany",Early Stage Venture,RM Beteiligungsverwaltung GmbH is an investment company that invests in businesses in their early stages.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2005-01-01,year,http://www.rmbinvest.com,,1,,
20 Scoops,https://www.crunchbase.com/organization/20-scoops,Venture Capital,1,,"Hamburg, Hamburg, Germany","Early Stage Venture, Late Stage Venture",20 Scoops is a venture capital firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,https://20scoops.com/,https://www.linkedin.com/company/20scoops-vc/,1,,
4SEED Investments GmbH,https://www.crunchbase.com/organization/4seed-investments,Venture Capital,1,,"Berlin, Berlin, Germany",,"We nurture the next generation of visionaries and innovators, propelling them to drive positive societal and environmental change.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2010-11-01,day,http://www.4seed-investments.com,,1,,
Iris Fund,https://www.crunchbase.com/organization/iris-fund,Venture Capital,1,,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture, Seed",Iris Fund is a joint venture between iris capital and Hanwha supported by penjana kapital.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.iris.vc/,https://www.linkedin.com/company/iris-capital-management/,1,,
M4Capital,https://www.crunchbase.com/organization/m4capital,"Family Investment Office, Private Equity Firm, Venture Capital",1,,"München, Bayern, Germany",Private Equity,M4Capital is a family office focused on venture capital investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,https://www.m4capital.de/,https://www.linkedin.com/company/m4cap/,1,,
Ferax Capital,https://www.crunchbase.com/organization/ferax-capital,Venture Capital,1,,"Frankfurt, Hessen, Germany","Early Stage Venture, Late Stage Venture",Ferax Capital actively invests its assets in the capital market as well as selected small volume private equity transactions.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2004-01-01,year,https://ferax-capital.de/,,1,1,
Siegerlandfonds,https://www.crunchbase.com/organization/siegerlandfonds,Venture Capital,1,,"Siegen, Nordrhein-Westfalen, Germany",Late Stage Venture,Siegerlandfonds is an Investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1983-01-01,year,https://www.siegerlandfonds.de,https://www.linkedin.com/company/siegerlandfonds,1,,
Berlin Capital Fund,https://www.crunchbase.com/organization/berlin-capital-fund,"Micro VC, Venture Capital",1,,"Berlin, Berlin, Germany",Late Stage Venture,Berlin Capital Fund GmbH is a private equity company of Triginta Capital. Since its foundation in 1983 by Berliner Sparkasse it supports,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1983-01-01,year,http://www.berlin-capitalfund.de,,1,,
"ISAR AG, Gesellschaft für nachhaltige Beteiligungen",https://www.crunchbase.com/organization/isar-ag-gesellschaft-für-nachhaltige-beteiligungen,Venture Capital,1,,"Kirchheim, Rheinland-Pfalz, Germany",,Sustainable Investments,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://www.isar.ag/,https://www.linkedin.com/company/isarag,1,,
Red Cedar Venture,https://www.crunchbase.com/organization/red-cedar-venture,Venture Capital,1,,"Munich, Bayern, Germany",,Red Cedar Venture is an angel and seed investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.redcedarventure.com,,1,,
Black Horse Investments,https://www.crunchbase.com/organization/black-horse-investments,Venture Capital,1,,"Düsseldorf, Nordrhein-Westfalen, Germany",Early Stage Venture,Black Horse Investments is a Private Investment Fund that specializes in Commercial Development and Investing.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://blackhorsedev.us,,1,1,
Springer Capital,https://www.crunchbase.com/organization/springer-capital,Venture Capital,1,,"Munich, Bayern, Germany",Early Stage Venture,Springer Capital is a venture capital that seeks to invest in high growth companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.springer-capital.de/,,1,1,
Alimentos Ventures,https://www.crunchbase.com/organization/alimentos-ventures,Venture Capital,1,1,"Lüneburg, Niedersachsen, Germany",,"Alimentos Ventures is a venture capital firm investing in innovation in aquaculture feed, health, genetics, and technology.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,https://www.alimentosventures.com,https://www.linkedin.com/company/alimentos-ventures,1,1,
Impulsio Ventures,https://www.crunchbase.com/organization/impulsio-ventures,Venture Capital,1,,"Frankfurt, Hessen, Germany","Early Stage Venture, Seed","Impulsio Ventures is invests in start-ups and young companies, especially in the seed phase.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2008-01-01,year,https://www.impulsio-ventures.de/,,1,1,
Cutback Ventures,https://www.crunchbase.com/organization/cutback-ventures,"Private Equity Firm, Venture Capital",1,1,"München, Bayern, Germany","Private Equity, Venture",Cutback Ventures is a principal investment firm specializing in special situation or growth capital investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.cutback-ventures.com/,,1,,
Newten Ventures,https://www.crunchbase.com/organization/newten-ventures-berlin,Venture Capital,1,,"Berlin, Berlin, Germany",,Newten Ventures is a venture capital firm specializing in start-ups operating in the online sector.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://www.newten.com,,1,,
FSF Beteiligungs,https://www.crunchbase.com/organization/fsf-beteiligungs,Venture Capital,1,1,"Leutenberg, Thuringen, Germany",Venture,FSF Beteiligungs is a venture capital fund that invests in travel tech startups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.schlossfriedensburg.de/,,1,,
IWG Holding,https://www.crunchbase.com/organization/iwg-holding,Venture Capital,1,,"Gießen, Hessen, Germany",,"IWG Group supports health stakeholders in the creation, optimization and maintenance of care structures.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.iwg.de,https://www.linkedin.com/company/iwgholding/,1,,
Dynamics Venture Capital Fund,https://www.crunchbase.com/organization/dynamics-venture-capital-fund,Venture Capital,1,,"Munich, Bayern, Germany",Early Stage Venture,Dynamics Venture Capital Fund is a venture capital firm that specializes in energy and water corporations.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2005-07-01,month,http://www.dynamicsventure.com,,1,,
argo Vantage,https://www.crunchbase.com/organization/argo-vantage,Venture Capital,1,,"Gilching, Bayern, Germany","Early Stage Venture, Seed","argo Vantage is a venture capital firm that invests in innovative startups in the fields of technology, health, and sustainability.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.argovantage.com,https://www.linkedin.com/company/argovantage,1,,
Voltage Ventures,https://www.crunchbase.com/organization/voltage-ventures,Venture Capital,1,1,"Berlin, Berlin, Germany",,Voltage Ventures is a venture capital firm in Berlin with extensive expertise in building global B2B and B2C technology companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://voltage.vc/,,1,,
RT Partners,https://www.crunchbase.com/organization/rt-partners,Venture Capital,1,,"England, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",RT Partners is a venture capital firm,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://rtpartners.co/,,1,,
Nabru Ventures,https://www.crunchbase.com/organization/nabru-ventures,Venture Capital,1,,"Mettingen, Nordrhein-Westfalen, Germany",Venture,Nabru Ventures offers you not only financial investment .,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.nabruventures.com/,,1,,
InsuResilience Solutions Fund,https://www.crunchbase.com/organization/insuresilience-solutions-fund,Venture Capital,1,,"Bonn, Nordrhein-Westfalen, Germany","Grant, Seed",The ISF provides grant-based co-funding,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,https://www.insuresilience-solutions-fund.org,https://www.linkedin.com/company/insuresilience-solutions-fund-isf/,1,1,
Meriten Investment Management,https://www.crunchbase.com/organization/westlb-mellon-asset-management,Venture Capital,1,1,"Deutsch, Sachsen, Germany",,Meriten Investment Management GmbH,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.meriten.com,,1,,
MWN Equity Investment GmbH,https://www.crunchbase.com/organization/mwn-equity-investment,Venture Capital,1,,"Stadtbergen, Bayern, Germany","Early Stage Venture, Seed",MWN Equity Investment GmbH specializes in investments in start-ups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,1,1,
Papst Venture Capital,https://www.crunchbase.com/organization/papst-venture-capital,Venture Capital,1,,"Sankt Georgen, Baden-Wurttemberg, Germany",Seed,Papst Venture Capital operates as an investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,1,,
Vilitas GmbH & Co. KG,https://www.crunchbase.com/organization/vilitas-gmbh-co-kg,Venture Capital,1,,"Aachen, Nordrhein-Westfalen, Germany",,"Investors headquartered in Aachen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://vilitas.de/,,1,,
Spoti angels,https://www.crunchbase.com/organization/spoti-angels,"Accelerator, Angel Group, Venture Capital",1,1,"Berlin, Berlin, Germany",Seed,Spoti angels invest in early stage start-ups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.spotiangels.com/,https://www.linkedin.com/company/spotiangels/about/,1,,
Novaco Invest,https://www.crunchbase.com/organization/novaco-invest,"Private Equity Firm, Venture Capital",1,,"Marktheidenfeld, Bayern, Germany",Private Equity,Novaco Invest offers funding solutions to companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://novaco-invest.com,https://www.linkedin.com/company/novaco-invest/,1,1,
Bavarian Sustainable Capital,https://www.crunchbase.com/organization/bavarian-sustainable-capital,Venture Capital,1,,"Munich, Bayern, Germany",Early Stage Venture,Bavarian Sustainable Capital is an investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,,,1,,
Venturate,https://www.crunchbase.com/organization/venturateag,Venture Capital,1,1,"Munich, Bayern, Germany",,Venturate operates a crowdfunding platform.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2013-01-01,year,https://www.venturate.com,,1,,
Industry consulting Strobl,https://www.crunchbase.com/organization/industry-consulting-strobl,Venture Capital,1,,"Regensburg, Bayern, Germany",,Industry consulting Strobl provides is a specialist for projects in the semiconductor industry that provides solution consulting.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://www.ic-strobl.com/,https://www.linkedin.com/company/industry-consulting-strobl/,1,,
Black Quant,https://www.crunchbase.com/organization/black-quant,Venture Capital,1,,"Munich, Bayern, Germany",Seed,Black Quant is a venture capital investment firm that seeks to invest in quantum technology startups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,http://www.blackquant.de/,,1,,
Knorr Capital Partner,https://www.crunchbase.com/organization/knorr-capital-partner,Venture Capital,1,,"Munich, Bayern, Germany",,Knorr Capital Partner is a firm provides venture capital as well as private equity to businesses.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://knorrcapital.de/,,1,,
Realum.Cloud,https://www.crunchbase.com/organization/realum-cloud,Venture Capital,1,,"Osnabrück, Niedersachsen, Germany",Seed,"Realum.Cloud provides financial support in the initial phase of up to € 300,000 in seed capital.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://realum.cloud/,https://www.linkedin.com/company/realum-cloud-gmbh/?originalSubdomain=de,1,1,
Venture Plus,https://www.crunchbase.com/organization/venture-plus,Venture Capital,1,,"Landshut, Bayern, Germany",,Venture Plus is a venture management firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,http://www.venture-plus.de,,1,,
Friends2Grow,https://www.crunchbase.com/organization/friends2grow,Venture Capital,1,,"Hamburg, Hamburg, Germany","Early Stage Venture, Seed",Friends2Grow is a venture investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://www.friends2grow.com/,https://www.linkedin.com/company/friends2grow-gmbh/,1,,
internet24,https://www.crunchbase.com/organization/internet24,Venture Capital,1,1,"Dresden, Sachsen, Germany",,Internet24 is a provider of web and mobile development outsourcing services.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1997-09-01,day,http://www.internet24.de,,1,,
Konsortium,https://www.crunchbase.com/organization/konsortium,Venture Capital,1,,"Heidenheim, Bayern, Germany",,Privately owned investment manager,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1987-01-01,year,http://www.konsortium.de,,1,,
Metamorphosis Investments,https://www.crunchbase.com/organization/metamorphosis-investments,Venture Capital,1,,"England, Nordrhein-Westfalen, Germany",Venture,Metamorphosis Investments helps family-owned businesses drive economic transformation in the food industry.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://metamorphosisinvestments.com,https://www.linkedin.com/company/metamorphosis-investments,1,1,
Deutsche Post Ventures,https://www.crunchbase.com/organization/deutsche-post-ventures,Venture Capital,1,1,"Bonn, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",Deutsche Post Ventures is an investment arm of the German logistics company Deutsche Post World Net.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2000-01-01,year,,,1,1,
FOSTEC Ventures,https://www.crunchbase.com/organization/fostec-ventures,Venture Capital,1,1,"Stuttgart, Baden-Wurttemberg, Germany",Seed,FOSTEC Ventures is a private investment company that provides start-ups and SMEs with equity finance.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.fostec-ventures.com,https://www.linkedin.com/company/fostec-ventures-gmbh,1,,
AS Venture,https://www.crunchbase.com/organization/as-venture,Venture Capital,1,1,"Berlin, Berlin, Germany",,AS Venture is an investment firm based in Berlin.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,1,,
Hx Bio Ventures,https://www.crunchbase.com/organization/hx-bio-ventures,Venture Capital,1,,"Düsseldorf, Nordrhein-Westfalen, Germany",Early Stage Venture,Hx Bio Ventures invests in early-stage companies developing next-generation biologics.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,1,,
AC+X Strategic Investments,https://www.crunchbase.com/organization/ac-x-strategic-investments,Venture Capital,1,,"Köln, Nordrhein-Westfalen, Germany",,"We are AC+X Strategic Investments and we are curious about the future of technology for real estate, retail and city centers.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.acx-invest.de,https://www.linkedin.com/company/ac-x,1,,
LRP Capital,https://www.crunchbase.com/organization/lrp-capital,Venture Capital,1,,"Mainz, Rheinland-Pfalz, Germany",Private Equity,A private equity and venture capital firm specializing in industry consolidation in mature industries,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.lrpcapitalgroup.com,,1,,
Gradus Venture,https://www.crunchbase.com/organization/gradus-venture,"Micro VC, Venture Capital",1,,"Berlin, Berlin, Germany",Early Stage Venture,Gradus Venture GmbH provides management consultancy and investment management services through its subsidiaries Gradus Venture Management,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2002-01-01,year,http://www.gradus-venture.de,,1,,
Enxium,https://www.crunchbase.com/organization/enxium,Venture Capital,1,,"Frankfurt, Hessen, Germany","Early Stage Venture, Late Stage Venture, Seed",Investing in energy and digitalisation,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2013-12-13,day,http://www.enxium.de,https://www.linkedin.com/company/enxium,1,,
Gruschel Ventures,https://www.crunchbase.com/organization/gruschel-ventures,Venture Capital,1,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Gruschel Ventures is a Berlin-based VC that does seed investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2007-02-05,day,,,1,,1
