Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series A - LILLYDOO GmbH,https://www.crunchbase.com/funding_round/lillydoo-gmbh-series-a--55e2bc97,LILLYDOO GmbH,https://www.crunchbase.com/organization/lillydoo-gmbh,Series A,"Frankfurt, Hessen, Germany, Europe",,,,2017-11-05,Early Stage Venture,,,,Yes,Lillydoo GmbH is a monthly subscription based baby care products company.,"Beauty, Consumer Goods, E-Commerce, Health Care",,https://www.lillydoo.com/de/,$10M to $50M,,,,Early Stage Venture,2,Heartcore Capital,3,1,"Heartcore Capital, Sebastian Pollok, Vorwerk Ventures","436,131"
Private Equity Round - Link11,https://www.crunchbase.com/funding_round/link11-gmbh-private-equity--e7fa63af,Link11,https://www.crunchbase.com/organization/link11-gmbh,Private Equity,"Frankfurt, Hessen, Germany, Europe",26500000,EUR,29002955,2023-12-20,Private Equity,,,,Yes,Link11 is a Cloud DDoS Mitigation Provider.,"Cloud Security, Cyber Security, Information Technology, Infrastructure, Network Security",,http://www.link11.com,$1M to $10M,26500000,EUR,29002955,Private Equity,2,Pride Capital Partners,1,1,Pride Capital Partners,"83,844"
Seed Round - Louco,https://www.crunchbase.com/funding_round/louco-seed--baa669c4,Louco,https://www.crunchbase.com/organization/louco,Seed,"Frankfurt, Hessen, Germany, Europe",1500000,EUR,1639124,2024-08-07,Seed,,,,Yes,Louco is the first AI-powered platform transforming event discovery with personalized suggestions based on users preferences & interests.,"Apps, Artificial Intelligence (AI), Event Management, Event Promotion, Events, Software, Ticketing",,https://louco.app/de,,1500000,EUR,1639124,Seed,1,,,,,"197,479"
Private Equity Round - LPA Lucht Probst Associates,https://www.crunchbase.com/funding_round/lucht-probst-associates-private-equity--7875cd32,LPA Lucht Probst Associates,https://www.crunchbase.com/organization/lucht-probst-associates,Private Equity,"Frankfurt, Hessen, Germany, Europe",,,,2018-11-12,Private Equity,,,,Yes,LPA Lucht Probst Associates is a financial services provider . Tech-based. Brain-powered. Transforming capital markets since 1999.,"Asset Management, Banking, Compliance, Consulting, Financial Services, Information Technology, Software, Venture Capital",,https://www.l-p-a.com,$50M to $100M,,,,M&A,1,Motive Partners,2,,"Greenspring Associates, Motive Partners","533,644"
Post-IPO Debt - Lufthansa,https://www.crunchbase.com/funding_round/lufthansa-post-ipo-debt--21d83b9f,Lufthansa,https://www.crunchbase.com/organization/lufthansa,Post-IPO Debt,"Frankfurt, Hessen, Germany, Europe",2500000000,EUR,2722570106,2024-03-15,,,,,No,Lufthansa is an european group airline in India and considers India as one of the most important long-haul markets.,"Aerospace, Travel",,https://www.lufthansa.com,$10B+,11500000000,EUR,12577203317,IPO,2,,,,,"197,856"
Post-IPO Equity - Lufthansa,https://www.crunchbase.com/funding_round/lufthansa-post-ipo-equity--fa2a4bc9,Lufthansa,https://www.crunchbase.com/organization/lufthansa,Post-IPO Equity,"Frankfurt, Hessen, Germany, Europe",9000000000,EUR,9854633211,2020-05-21,,,,,Yes,Lufthansa is an european group airline in India and considers India as one of the most important long-haul markets.,"Aerospace, Travel",,https://www.lufthansa.com,$10B+,11500000000,EUR,12577203317,IPO,2,Federal Government of Germany,1,,Federal Government of Germany,"505,316"
Pre Seed Round - Lunar Resources Registry,https://www.crunchbase.com/funding_round/lunar-resources-registry-pre-seed--70617dea,Lunar Resources Registry,https://www.crunchbase.com/organization/lunar-resources-registry,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",5000,EUR,5626,2020-07-01,Seed,,,,Yes,Lunar Resources Exploration and Extraction,"Energy, Mining, Space Travel",,https://lunarresourcesregistry.com/,,5000,EUR,5626,Seed,1,Simon Drake,1,,Simon Drake,"163,526"
Private Equity Round - Magton,https://www.crunchbase.com/funding_round/magton-private-equity--381ffc29,Magton,https://www.crunchbase.com/organization/magton,Private Equity,"Frankfurt, Hessen, Germany, Europe",,,,2017-08-01,Private Equity,,,,Yes,Boutique Financial Technology Provider | Empowering Banks and Financial Firms | CapTech | #Fintech | #InsurTech | #Blockchain | #AI,"Artificial Intelligence (AI), Cryptocurrency, Financial Exchanges, Financial Services, FinTech, InsurTech, Payments, Software, Stock Exchanges, Trading Platform",,https://magton.com,$1M to $10M,,,,Private Equity,1,,,,,"263,170"
Pre Seed Round - Maple Tales,https://www.crunchbase.com/funding_round/maple-tales-pre-seed--141522bd,Maple Tales,https://www.crunchbase.com/organization/maple-tales,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",,,,2023-11-20,Seed,,,,Yes,Reading EdTech to promote reading in primary school children - interactive reading stories,,,https://maple-tales.com,,,,,Seed,1,,,,,"142,784"
Pre Seed Round - mavue,https://www.crunchbase.com/funding_round/mavue-pre-seed--bf476ff7,mavue,https://www.crunchbase.com/organization/mavue,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",,,,2022-11-01,Seed,,,,Yes,mavue is the sustainability operating system for industrial companies.,"Artificial Intelligence (AI), Software, Sustainability",,https://www.mavue.io,,,,,Seed,1,,1,,Triple Impact Ventures,"12,551"
Seed Round - Meet5,https://www.crunchbase.com/funding_round/go-crush-seed--9544e2e7,Meet5,https://www.crunchbase.com/organization/go-crush,Seed,"Frankfurt, Hessen, Germany, Europe",1100000,EUR,1191867,2022-04-21,Seed,,,,Yes,Meet5 is between dating and socializing. Meet new people in groups of 6 people.,"Dating, Mobile, Social",,https://www.meet5.com,$1M to $10M,2961025,USD,2961025,Seed,5,,,,,"162,395"
Seed Round - Meet5,https://www.crunchbase.com/funding_round/go-crush-seed--8f647439,Meet5,https://www.crunchbase.com/organization/go-crush,Seed,"Frankfurt, Hessen, Germany, Europe",325000,USD,325000,2019-09-01,Seed,,,,Yes,Meet5 is between dating and socializing. Meet new people in groups of 6 people.,"Dating, Mobile, Social",,https://www.meet5.com,$1M to $10M,2961025,USD,2961025,Seed,5,,,,,"448,661"
Seed Round - Meet5,https://www.crunchbase.com/funding_round/go-crush-seed--f2a0ab08,Meet5,https://www.crunchbase.com/organization/go-crush,Seed,"Frankfurt, Hessen, Germany, Europe",1100000,EUR,1159158,2023-10-18,Seed,,,,Yes,Meet5 is between dating and socializing. Meet new people in groups of 6 people.,"Dating, Mobile, Social",,https://www.meet5.com,$1M to $10M,2961025,USD,2961025,Seed,5,,,,,"456,277"
Seed Round - Meet5,https://www.crunchbase.com/funding_round/go-crush-seed--cbc61d1a,Meet5,https://www.crunchbase.com/organization/go-crush,Seed,"Frankfurt, Hessen, Germany, Europe",285000,USD,285000,2018-03-01,Seed,,,,Yes,Meet5 is between dating and socializing. Meet new people in groups of 6 people.,"Dating, Mobile, Social",,https://www.meet5.com,$1M to $10M,2961025,USD,2961025,Seed,5,,,,,"353,664"
Seed Round - Meet5,https://www.crunchbase.com/funding_round/go-crush-seed--9709f369,Meet5,https://www.crunchbase.com/organization/go-crush,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2019-05-06,Seed,,,,Yes,Meet5 is between dating and socializing. Meet new people in groups of 6 people.,"Dating, Mobile, Social",,https://www.meet5.com,$1M to $10M,2961025,USD,2961025,Seed,5,Jost Schwaner,1,,Jost Schwaner,"457,043"
Seed Round - Moanah,https://www.crunchbase.com/funding_round/moanah-seed--d1024155,Moanah,https://www.crunchbase.com/organization/moanah,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2021-03-05,Seed,,,,Yes,Moanah creates sustainable household products.,"Consumer Goods, E-Commerce, Manufacturing",,https://www.moanah.com/,,,,,Seed,1,,1,,Klambt,"93,698"
Angel Round - Moelk,https://www.crunchbase.com/funding_round/moelk-angel--0cedb046,Moelk,https://www.crunchbase.com/organization/moelk,Angel,"Frankfurt, Hessen, Germany, Europe",,,,2023-08-03,Seed,,,,Yes,Moelk is Creating moments of joy and happiness.,Food and Beverage,,https://shop.moelk.co,,,,,Seed,1,"Christopher Lenz, Marc-André ter Stegen",2,,"Christopher Lenz, Marc-André ter Stegen","169,000"
Seed Round - Mutti freut sich,https://www.crunchbase.com/funding_round/mutti-freut-sich-seed--288f9189,Mutti freut sich,https://www.crunchbase.com/organization/mutti-freut-sich,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2019-04-07,Seed,,,,Yes,Mutti freut sich is a catering services serving delectable and exceptional products.,"Catering, Event Management, Events, Food and Beverage, Food Delivery, Food Trucks",,https://muttifood.de/,,,,,M&A,1,,,,,"286,680"
Seed Round - networkx,https://www.crunchbase.com/funding_round/networkx-seed--1c036a58,networkx,https://www.crunchbase.com/organization/networkx,Seed,"Frankfurt, Hessen, Germany, Europe",610000,USD,610000,2023-02-17,Seed,,,,Yes,"networkx is an AI-based platform that prequalifies and matches innovators, visionaries, and changemakers with exclusive clubs worldwide.","Artificial Intelligence (AI), Boating, Communities, Equestrian, Golf, Leisure, Sports",,https://www.networkx.app/,,610000,USD,610000,Seed,1,,,,,"32,940"
Series C - ngena,https://www.crunchbase.com/funding_round/ngena-series-c--aa640b01,ngena,https://www.crunchbase.com/organization/ngena,Series C,"Frankfurt, Hessen, Germany, Europe",46200000,USD,46200000,2021-01-01,Late Stage Venture,,,,Yes,ngena platform provides international network services for business customers.,"Professional Networking, Software, Telecommunications",,https://www.ngena.net,$1M to $10M,285670000,USD,285670000,Late Stage Venture,7,Friends and Founders Round,1,,Friends and Founders Round,"121,325"
Seed Round - ngena,https://www.crunchbase.com/funding_round/ngena-seed--1c8307ba,ngena,https://www.crunchbase.com/organization/ngena,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2018-07-23,Seed,,,,Yes,ngena platform provides international network services for business customers.,"Professional Networking, Software, Telecommunications",,https://www.ngena.net,$1M to $10M,285670000,USD,285670000,Late Stage Venture,7,,1,,H20 Capital,"224,568"
Series B - ngena,https://www.crunchbase.com/funding_round/ngena-series-b--15349ac4,ngena,https://www.crunchbase.com/organization/ngena,Series B,"Frankfurt, Hessen, Germany, Europe",31020000,USD,31020000,2021-01-01,Early Stage Venture,,,,Yes,ngena platform provides international network services for business customers.,"Professional Networking, Software, Telecommunications",,https://www.ngena.net,$1M to $10M,285670000,USD,285670000,Late Stage Venture,7,,1,,"ngena investments SPV, LP","344,383"
Series B - ngena,https://www.crunchbase.com/funding_round/ngena-series-b--d3fef4ca,ngena,https://www.crunchbase.com/organization/ngena,Series B,"Frankfurt, Hessen, Germany, Europe",86900000,USD,86900000,2019-01-01,Early Stage Venture,,,,Yes,ngena platform provides international network services for business customers.,"Professional Networking, Software, Telecommunications",,https://www.ngena.net,$1M to $10M,285670000,USD,285670000,Late Stage Venture,7,,1,,"ngena investments SPV, LP","563,211"
Series A - ngena,https://www.crunchbase.com/funding_round/ngena-series-a--c20fecae,ngena,https://www.crunchbase.com/organization/ngena,Series A,"Frankfurt, Hessen, Germany, Europe",14850000,USD,14850000,2018-01-01,Early Stage Venture,,,,Yes,ngena platform provides international network services for business customers.,"Professional Networking, Software, Telecommunications",,https://www.ngena.net,$1M to $10M,285670000,USD,285670000,Late Stage Venture,7,,,,,"635,906"
Angel Round - Nimbus Health,https://www.crunchbase.com/funding_round/nimbus-health-79ad-angel--8ed948c6,Nimbus Health,https://www.crunchbase.com/organization/nimbus-health-79ad,Angel,"Frankfurt, Hessen, Germany, Europe",,,,2018-12-01,Seed,,,,Yes,"Medical Cannabis, Cannabis, Cannabis Logistics, Digital Pharmaceutical Wholesaler",Cannabis,,http://www.nimbus.health,,,,,M&A,1,,1,,Mavericks Founders,"499,091"
Seed Round - NIU Nature GmbH,https://www.crunchbase.com/funding_round/niu-nature-gmbh-seed--1d5968b5,NIU Nature GmbH,https://www.crunchbase.com/organization/niu-nature-gmbh,Seed,"Frankfurt, Hessen, Germany, Europe",580000,EUR,605207,2022-07-03,Seed,,,,Yes,The App for Nature's Wisdom,"Health Care, Nutrition, Therapeutics, Wellness",,https://niu.clinic/,,580000,EUR,605207,Seed,1,,1,,BM H Beteiligungs-Managementgesellschaft Hessen,"163,437"
Venture Round - node.energy,https://www.crunchbase.com/funding_round/node-energy-series-unknown--2388da1e,node.energy,https://www.crunchbase.com/organization/node-energy,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",775000,EUR,911105,2017-12-15,,,,,Yes,node.energy builds SaaS solutions for the regulatory and commercial management of decentralized energy supply systems.,"Energy, Energy Management, SaaS",,https://www.node.energy/,Less than $1M,7775000,EUR,8069506,Early Stage Venture,4,,1,,HTGF | High-Tech Gruenderfonds,"256,943"
Series A - node.energy,https://www.crunchbase.com/funding_round/node-energy-series-a--f6acc630,node.energy,https://www.crunchbase.com/organization/node-energy,Series A,"Frankfurt, Hessen, Germany, Europe",7000000,EUR,7158401,2022-07-29,Early Stage Venture,,,,Yes,node.energy builds SaaS solutions for the regulatory and commercial management of decentralized energy supply systems.,"Energy, Energy Management, SaaS",,https://www.node.energy/,Less than $1M,7775000,EUR,8069506,Early Stage Venture,4,BitStone Capital,5,2,"10x Founders, BitStone Capital, BonVenture, Helen Ventures, HTGF | High-Tech Gruenderfonds","521,359"
Convertible Note - node.energy,https://www.crunchbase.com/funding_round/node-energy-convertible-note--307eb7ff,node.energy,https://www.crunchbase.com/organization/node-energy,Convertible Note,"Frankfurt, Hessen, Germany, Europe",,,,2020-08-03,,,,,No,node.energy builds SaaS solutions for the regulatory and commercial management of decentralized energy supply systems.,"Energy, Energy Management, SaaS",,https://www.node.energy/,Less than $1M,7775000,EUR,8069506,Early Stage Venture,4,,1,,kopa ventures,"641,024"
Post-IPO Debt - Northern Bitcoin,https://www.crunchbase.com/funding_round/northern-bitcoin-post-ipo-debt--d20ef2d5,Northern Bitcoin,https://www.crunchbase.com/organization/northern-bitcoin,Post-IPO Debt,"Frankfurt, Hessen, Germany, Europe",8000000,EUR,9103323,2019-06-29,,,,,No,"Northern Bitcoin has made it its mission to challenge the status quo of bitcoin mining, and to redefine it.","Bitcoin, Blockchain, Internet",,https://northernbitcoin.com/,Less than $1M,8000000,EUR,9103323,IPO,1,,,,,"638,132"
Post-IPO Debt - Northern Data Group,https://www.crunchbase.com/funding_round/northern-data-post-ipo-debt--115126ab,Northern Data Group,https://www.crunchbase.com/organization/northern-data,Post-IPO Debt,"Frankfurt, Hessen, Germany, Europe",575000000,EUR,610403397,2023-11-02,,,,,No,Northern Data builds and offers global infrastructure solutions in high-performance computing and AI cloud platforms.,"Cloud Computing, Generative AI, Machine Learning",,https://northerndata.de,$50M to $100M,575000000,EUR,610403397,,1,Tether Operations Limited,1,,Tether Operations Limited,"106,653"
Pre Seed Round - Oska Health,https://www.crunchbase.com/funding_round/oska-health-pre-seed--000f726a,Oska Health,https://www.crunchbase.com/organization/oska-health,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",2500000,EUR,2671637,2023-03-06,Seed,,,,Yes,A German-UK health-tech company delivering digital-enabled care solutions for chronic kidney disease patients.,"Health Care, mHealth",,https://www.oska-health.com/,,2500000,EUR,2671637,Seed,1,LBBW VC,6,,"Björn Englund, Calm/Storm Ventures, Hessen Kapital I, LBBW VC, Marc Griefahn, Thorsten Richter","33,233"
Seed Round - Otark GmbH,https://www.crunchbase.com/funding_round/otark-seed--20705465,Otark GmbH,https://www.crunchbase.com/organization/otark,Seed,"Frankfurt, Hessen, Germany, Europe",2500000,EUR,2779838,2024-09-17,Seed,,,,Yes,"Cleantech, Greentech, PPA, Green Energy","Clean Energy, CleanTech, Energy, GreenTech, Renewable Energy",,https://www.otark.com,,2740000,EUR,3033377,Seed,2,Venture Stars,5,,"BM H Beteiligungs-Managementgesellschaft Hessen, D11Z.Ventures, MARKUS W. VOIGT, Tribe Investments GmbH & Co. KG, Venture Stars","19,389"
Pre Seed Round - Otark GmbH,https://www.crunchbase.com/funding_round/otark-pre-seed--9fc18b03,Otark GmbH,https://www.crunchbase.com/organization/otark,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",240000,EUR,253539,2023-10-01,Seed,,,,Yes,"Cleantech, Greentech, PPA, Green Energy","Clean Energy, CleanTech, Energy, GreenTech, Renewable Energy",,https://www.otark.com,,2740000,EUR,3033377,Seed,2,,,,,"209,610"
Venture Round - Otto ID,https://www.crunchbase.com/funding_round/otto-id-series-unknown--27a4bbac,Otto ID,https://www.crunchbase.com/organization/otto-id,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2023-03-20,,,,,Yes,Otto ID provides digitization in the emergency services or in the company with the latest RFID technologies.,Information Technology,,https://otto-id.com/,,,,,,2,,1,,Hestomed + Helbig,"31,340"
Seed Round - OWO Technology,https://www.crunchbase.com/funding_round/milepay-seed--e3371fe3,OWO Technology,https://www.crunchbase.com/organization/milepay,Seed,"Frankfurt, Hessen, Germany, Europe",500000,EUR,547582,2020-04-01,Seed,,,,Yes,OWO Technology is a fintech startup that provides payment integration and currency exchange services in Europe.,"Financial Services, FinTech",,https://milepay.com/,Less than $1M,500000,EUR,547582,Seed,1,,1,,Owo Technology PTE LTD.,"115,172"
Seed Round - portagon,https://www.crunchbase.com/funding_round/crowddesk-seed--67a170e3,portagon,https://www.crunchbase.com/organization/crowddesk,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2018-12-01,Seed,,,,Yes,portagon provides a SaaS technology platform that enables financial intermediaries and businesses to raise capital online.,"Consulting, Finance, Financial Services, FinTech, Information Technology, SaaS, Software",,https://www.portagon.com/,,10300000,USD,10300000,Early Stage Venture,2,,1,,blueworld.group,"148,300"
Series A - portagon,https://www.crunchbase.com/funding_round/crowddesk-series-a--c5843923,portagon,https://www.crunchbase.com/organization/crowddesk,Series A,"Frankfurt, Hessen, Germany, Europe",10300000,USD,10300000,2021-05-31,Early Stage Venture,,,,Yes,portagon provides a SaaS technology platform that enables financial intermediaries and businesses to raise capital online.,"Consulting, Finance, Financial Services, FinTech, Information Technology, SaaS, Software",,https://www.portagon.com/,,10300000,USD,10300000,Early Stage Venture,2,Round2 Capital Partners,1,,Round2 Capital Partners,"426,333"
Seed Round - PraxisEins,https://www.crunchbase.com/funding_round/praxiseins-seed--2836b73d,PraxisEins,https://www.crunchbase.com/organization/praxiseins,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2023-01-11,Seed,,,,Yes,PraxisEins is a healthtech platform that provides doctors to provide class care services.,Health Care,,https://www.praxis-eins.de,,,,,Seed,1,HTGF | High-Tech Gruenderfonds,1,1,HTGF | High-Tech Gruenderfonds,"36,056"
Pre Seed Round - Preventio,https://www.crunchbase.com/funding_round/preventio-pre-seed--4057393f,Preventio,https://www.crunchbase.com/organization/preventio,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",1350000,EUR,1481639,2022-04-04,Seed,,,,Yes,Preventio is an AI-based solution that specializes in identifying and preventing pipe damages.,"Artificial Intelligence (AI), Chemical, Information Technology, Machine Learning, Predictive Analytics, Real Estate, Software, Water",,https://preventio.de/,$1M to $10M,1350000,EUR,1481639,Seed,1,Futury Capital,6,1,"Alexander Jörger, Andreas Haug, BM H Beteiligungs-Managementgesellschaft Hessen, Christoph Benner, Futury Capital, Marcus Laube","143,563"
Post-IPO Equity - ProCredit Holding,https://www.crunchbase.com/funding_round/procredit-holding-post-ipo-equity--a06e5c80,ProCredit Holding,https://www.crunchbase.com/organization/procredit-holding,Post-IPO Equity,"Frankfurt, Hessen, Germany, Europe",,,,2023-03-20,,,,,Yes,ProCredit Holding is made up of development-oriented commercial banks operating in South Eastern and Eastern Europe and South America.,"Banking, Financial Services",,https://www.procredit-holding.com/,$100M to $500M,3000000,EUR,3984603,IPO,3,European Bank for Reconstruction and Development,1,1,European Bank for Reconstruction and Development,"662,676"
Pre Seed Round - propertunity.ai,https://www.crunchbase.com/funding_round/propertunity-ai-pre-seed--d89bf728,propertunity.ai,https://www.crunchbase.com/organization/propertunity-ai,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",,,,2021-10-14,Seed,,,,Yes,The world's first tool for automated property search for real estate development based on artificial intelligence,Artificial Intelligence (AI),,https://propertunity.ai,,,,,Seed,1,DDG AG,1,,DDG AG,"145,786"
Pre Seed Round - Proptiq,https://www.crunchbase.com/funding_round/proptiq-pre-seed--2e0d6d9d,Proptiq,https://www.crunchbase.com/organization/proptiq,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",360000,EUR,409626,2019-02-27,Seed,,,,Yes,Developing technology platforms and digital solutions to enable unique and meaningful shared living experience,"Property Management, Real Estate, Software",,https://proptiq.com/,,360000,EUR,409626,Seed,1,,3,,"blackprint, Fincite Ventures, Jan Sprengnetter","308,733"
Grant - Proventa AG,https://www.crunchbase.com/funding_round/proventa-ag-grant--37a10504,Proventa AG,https://www.crunchbase.com/organization/proventa-ag,Grant,"Frankfurt, Hessen, Germany, Europe",50000,EUR,54543,2017-05-01,,,,,No,Proventa is a consultancy and development provider in all IT areas.,"Consulting, Information Technology, Management Consulting",,https://www.proventa.de/home/,$50M to $100M,50000,EUR,54543,,1,,1,,EASME,"512,294"
Series B - Qualifyze,https://www.crunchbase.com/funding_round/chemsqure-series-b--fc20fc63,Qualifyze,https://www.crunchbase.com/organization/chemsqure,Series B,"Frankfurt, Hessen, Germany, Europe",54000000,USD,54000000,2024-09-10,Early Stage Venture,,,,Yes,Qualifyze provides digital solutions for supply chain risk management in Life Sciences.,"Analytics, Life Science, Risk Management, Supply Chain Management",,https://www.qualifyze.com,$10M to $50M,85678355,USD,85678355,Early Stage Venture,5,Insight Partners,5,4,"Cherry Ventures, H14, HarbourVest Partners, HV Capital, Insight Partners","5,853"
Seed Round - Qualifyze,https://www.crunchbase.com/funding_round/chemsqure-seed--255ff20a,Qualifyze,https://www.crunchbase.com/organization/chemsqure,Seed,"Frankfurt, Hessen, Germany, Europe",3200000,EUR,3770361,2020-08-02,Seed,,,,Yes,Qualifyze provides digital solutions for supply chain risk management in Life Sciences.,"Analytics, Life Science, Risk Management, Supply Chain Management",,https://www.qualifyze.com,$10M to $50M,85678355,USD,85678355,Early Stage Venture,5,Rheingau Founders,6,1,"APX, Auxxo, Cherry Ventures, coparion, Mario Götze, Rheingau Founders","538,792"
Venture Round - Qualifyze,https://www.crunchbase.com/funding_round/chemsqure-series-unknown--fcf72c69,Qualifyze,https://www.crunchbase.com/organization/chemsqure,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",12000000,USD,12000000,2023-08-21,,,,,Yes,Qualifyze provides digital solutions for supply chain risk management in Life Sciences.,"Analytics, Life Science, Risk Management, Supply Chain Management",,https://www.qualifyze.com,$10M to $50M,85678355,USD,85678355,Early Stage Venture,5,"HarbourVest Partners, HV Capital",4,2,"H14, HarbourVest Partners, HV Capital, Rheingau Founders","567,193"
Seed Round - Qualifyze,https://www.crunchbase.com/funding_round/chemsqure-seed--e4ef3020,Qualifyze,https://www.crunchbase.com/organization/chemsqure,Seed,"Frankfurt, Hessen, Germany, Europe",1700000,EUR,1907994,2019-06-17,Seed,,,,Yes,Qualifyze provides digital solutions for supply chain risk management in Life Sciences.,"Analytics, Life Science, Risk Management, Supply Chain Management",,https://www.qualifyze.com,$10M to $50M,85678355,USD,85678355,Early Stage Venture,5,Cherry Ventures,3,1,"APX, Auxxo, Cherry Ventures","583,122"
Series A - Qualifyze,https://www.crunchbase.com/funding_round/chemsqure-series-a--062eb85b,Qualifyze,https://www.crunchbase.com/organization/chemsqure,Series A,"Frankfurt, Hessen, Germany, Europe",14000000,USD,14000000,2021-11-03,Early Stage Venture,,,,Yes,Qualifyze provides digital solutions for supply chain risk management in Life Sciences.,"Analytics, Life Science, Risk Management, Supply Chain Management",,https://www.qualifyze.com,$10M to $50M,85678355,USD,85678355,Early Stage Venture,5,HV Capital,5,,"APX, Auxxo, Cherry Ventures, HV Capital, Rheingau Founders","427,868"
Seed Round - Quantagonia,https://www.crunchbase.com/funding_round/quantagonia-gmbh-seed--5b21fc17,Quantagonia,https://www.crunchbase.com/organization/quantagonia-gmbh,Seed,"Frankfurt, Hessen, Germany, Europe",3550000,EUR,3863285,2023-07-04,Seed,,,,Yes,From Complexity to Clarity. DecisionAI Simplifies Optimization for All,"Quantum Computing, Software",,https://www.quantagonia.com/,$1M to $10M,4300000,EUR,4699687,Seed,2,Tensor Ventures,4,,"BM H Beteiligungs-Managementgesellschaft Hessen, FTTF, Tensor Ventures, Voima Ventures","171,368"
Seed Round - QuoIntelligence,https://www.crunchbase.com/funding_round/quointelligence-seed--3f45cecc,QuoIntelligence,https://www.crunchbase.com/organization/quointelligence,Seed,"Frankfurt, Hessen, Germany, Europe",5000000,EUR,5489101,2023-07-27,Seed,,,,Yes,"Our Finished Intelligence, tailor-made for your organization","Artificial Intelligence (AI), Cyber Security, Machine Learning, Risk Management, SaaS",,https://quointelligence.eu,$1M to $10M,5000000,EUR,5489101,Seed,1,eCAPITAL ENTREPRENEURIAL PARTNERS,3,1,"22 Capital, blueworld.group, eCAPITAL ENTREPRENEURIAL PARTNERS","42,872"
Seed Round - Rail-Flow,https://www.crunchbase.com/funding_round/rail-flow-seed--4785de97,Rail-Flow,https://www.crunchbase.com/organization/rail-flow,Seed,"Frankfurt, Hessen, Germany, Europe",3600000,EUR,3958933,2023-05-08,Seed,,,,Yes,Rail-Flow is a developer and operator of a digital ecosystem consisting of a platform and software service solutions.,"Information Technology, Software, Transportation",,https://www.rail-flow.com,$1M to $10M,3600000,EUR,3958933,Seed,1,Rethink Ventures,5,2,"Alexander Hedderich, Futury Capital, Juergen Ringbeck, Katrin Suder, Rethink Ventures","11,939"
Seed Round - REACH Finance,https://www.crunchbase.com/funding_round/digital-finance-864e-seed--a496d35d,REACH Finance,https://www.crunchbase.com/organization/digital-finance-864e,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2022-07-06,Seed,,,,Yes,REACH Finance offers digital financial planning services to millennials.,"Finance, Financial Services, FinTech",,https://www.reach.finance/,Less than $1M,,,,Seed,1,,3,1,"BM H Beteiligungs-Managementgesellschaft Hessen, Christian Duve, Jan Weber","7,845"
Seed Round - READO,https://www.crunchbase.com/funding_round/read-o-seed--7cde4700,READO,https://www.crunchbase.com/organization/read-o,Seed,"Frankfurt, Hessen, Germany, Europe",500000,EUR,530270,2023-02-22,Seed,3000000,EUR,3181620,Yes,READO is the app to help readers find their next book.,"Artificial Intelligence (AI), B2C, Big Data, Media and Entertainment, Mobile Apps, Publishing, Social Media",,https://reado.app,,640000,EUR,695420,Seed,2,,,,,"31,439"
Pre Seed Round - READO,https://www.crunchbase.com/funding_round/read-o-pre-seed--caa776ee,READO,https://www.crunchbase.com/organization/read-o,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",140000,EUR,165150,2021-08-13,Seed,,,,Yes,READO is the app to help readers find their next book.,"Artificial Intelligence (AI), B2C, Big Data, Media and Entertainment, Mobile Apps, Publishing, Social Media",,https://reado.app,,640000,EUR,695420,Seed,2,,,,,"545,935"
Private Equity Round - Regnology Group,https://www.crunchbase.com/funding_round/regnology-private-equity--4c185380,Regnology Group,https://www.crunchbase.com/organization/regnology,Private Equity,"Frankfurt, Hessen, Germany, Europe",,,,2024-12-20,Private Equity,,,,Yes,"Regnology Group focuses on regulatory, tax reporting, supervisory software solutions, and financial services.","Information Technology, Software",,https://www.regnology.net/en/,$100M to $500M,,,,Private Equity,2,CPP Investments,2,2,"CPP Investments, Nordic Capital","1,424"
